"Order time","Pickup address","Ride price","Booking fee","Toll fee","Cancellation fee","Tip","Currency","Payment method","Payment time","Distance","State"
"21.07.2022 12:39","Digo Road, Nairobi","960.00","28.41","0.00","0.00","0.00","Ksh","Cash","21.07.2022 13:23","29.00","Finished"
"21.07.2022 10:06","Indho Adde Garage, FIrst Avenue Eastleigh, Nairobi City, Kenya","350.00","10.92","0.00","0.00","0.00","Ksh","Cash","21.07.2022 10:44","7.00","Finished"
"20.07.2022 20:48","Selam Pharmacy, Githunguri Road, Nairobi, Kenya","190.00","5.76","0.00","0.00","0.00","Ksh",Bolt Payment,"20.07.2022 21:02","2.00","Finished"
"20.07.2022 20:31","Entrance Pramukh Swami Ave, Diamond Plaza Parklands","290.00","9.01","0.00","0.00","0.00","Ksh",Bolt Payment,"20.07.2022 20:48","6.00","Finished"
"20.07.2022 20:00","Eastleigh 1st Avenue, Nairobi","460.00","14.30","0.00","0.00","0.00","Ksh","Cash","20.07.2022 20:27","8.00","Finished"
"20.07.2022 19:25","Kenyatta Avenue Ground Floor,I&M Building, Nairobi","320.00","9.96","0.00","0.00","0.00","Ksh","Cash","20.07.2022 19:54","7.00","Finished"
"20.07.2022 18:57","Mbukoni Apartments, Nairobi, Kenya","250.00","7.80","0.00","0.00","0.00","Ksh","Cash","20.07.2022 19:13","5.00","Finished"
"20.07.2022 17:53","Southern springs apartments","200.00","6.35","0.00","0.00","0.00","Ksh","Cash","20.07.2022 18:10","3.00","Finished"
"20.07.2022 17:33","K.L.B Road 76, Nairobi","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","20.07.2022 17:55","1.00","Finished"
"20.07.2022 16:27","Kindaruma Road, Nairobi","510.00","15.68","0.00","0.00","0.00","Ksh","Cash","20.07.2022 16:53","10.00","Finished"
"20.07.2022 15:45","Lamu Road, Nairobi","460.00","14.18","0.00","0.00","0.00","Ksh","Cash","20.07.2022 16:22","9.00","Finished"
"20.07.2022 13:58","Green 2, Nairobi","420.00","13.12","0.00","0.00","0.00","Ksh","Cash","20.07.2022 14:45","9.00","Finished"
"20.07.2022 13:34","Mama Ngina Street Hilton House, Nairobi","330.00","10.24","0.00","0.00","0.00","Ksh","Cash","20.07.2022 13:57","6.00","Finished"
"20.07.2022 13:00","Thika Road, Ruiru","710.00","21.55","0.00","0.00","0.00","Ksh","Cash","20.07.2022 13:33","17.00","Finished"
"20.07.2022 11:56","Harambee Lane, Nairobi","510.00","15.96","0.00","0.00","0.00","Ksh","Cash","20.07.2022 12:42","12.00","Finished"
"20.07.2022 11:26","General Waruingi Street, Nairobi","290.00","8.94","0.00","0.00","0.00","Ksh","Cash","20.07.2022 11:44","4.00","Finished"
"20.07.2022 11:00","3rd Parklands Avenue Mediplaza, Nairobi","280.00","8.81","0.00","0.00","0.00","Ksh","Cash","20.07.2022 11:23","6.00","Finished"
"20.07.2022 10:38","Muratina Street, Nairobi","300.00","9.46","0.00","0.00","0.00","Ksh","Cash","20.07.2022 11:00","6.00","Finished"
"20.07.2022 09:34","Parklands, Nairobi","290.00","8.95","0.00","0.00","0.00","Ksh","Cash","20.07.2022 09:53","6.00","Finished"
"20.07.2022 08:29","Mayfair Business Centre, Nairobi, Kenya","200.00","6.06","0.00","0.00","0.00","Ksh","Cash","20.07.2022 08:41","3.00","Finished"
"20.07.2022 07:58","Ngara West, Nairobi","220.00","6.85","0.00","0.00","0.00","Ksh","Cash","20.07.2022 08:13","3.00","Finished"
"20.07.2022 07:00","Kahawa South, Nairobi","660.00","20.32","0.00","0.00","0.00","Ksh","Cash","20.07.2022 07:54","13.00","Finished"
"20.07.2022 06:34","1st Hunters' Link Road, Nairobi","240.00","7.33","0.00","0.00","0.00","Ksh","Cash","20.07.2022 06:59","3.00","Finished"
