"Order time","Pickup address","Ride price","Booking fee","Toll fee","Cancellation fee","Tip","Currency","Payment method","Payment time","Distance","State"
"25.10.2022 09:07","United Nations Avenue, Nairobi","710.00","21.76","0.00","0.00","0.00","Ksh","Cash","25.10.2022 09:48","15.00","Finished"
"25.10.2022 07:44","Ojijo Road 04, Nairobi","370.00","11.42","0.00","0.00","0.00","Ksh",Bolt Payment,"25.10.2022 08:21","7.00","Finished"
"25.10.2022 06:55","Kijenge Road, Nairobi","580.00","17.72","0.00","0.00","0.00","Ksh","Cash","25.10.2022 07:38","13.00","Finished"
"25.10.2022 06:07","TRM Drive, Nairobi","800.00","24.23","0.00","0.00","0.00","Ksh","Cash","25.10.2022 06:41","18.00","Finished"
"24.10.2022 17:03","Donholm - Harambee Sacco Street 213, Nairobi","650.00","19.90","0.00","0.00","0.00","Ksh","Cash","24.10.2022 17:50","15.00","Finished"
"24.10.2022 16:11","Section 3 Bus Stop, Nairobi","420.00","12.99","0.00","0.00","0.00","Ksh","Cash","24.10.2022 16:43","9.00","Finished"
"24.10.2022 15:39","Argwings Kodhek Road, Nairobi","520.00","15.89","0.00","0.00","0.00","Ksh","Cash","24.10.2022 16:11","11.00","Finished"
"24.10.2022 12:43","Elgon Road, Nairobi","270.00","8.26","0.00","0.00","0.00","Ksh","Cash","24.10.2022 13:02","4.00","Finished"
"24.10.2022 12:19","Harambee Avenue Electricity House, Nairobi","220.00","6.92","0.00","0.00","0.00","Ksh","Cash","24.10.2022 12:33","3.00","Finished"
"24.10.2022 11:03","Kenya Reinsurance Corporation, Taifa Road, Nairobi, Kenya","300.00","9.21","0.00","0.00","0.00","Ksh","Cash","24.10.2022 11:25","5.00","Finished"
"24.10.2022 08:14","Drive Way","310.00","9.73","0.00","0.00","0.00","Ksh","Cash","24.10.2022 08:37","6.00","Finished"
"24.10.2022 07:45","Bephat Apartments, Nairobi, Kenya","290.00","9.02","0.00","0.00","0.00","Ksh","Cash","24.10.2022 08:00","6.00","Finished"
"23.10.2022 17:06","Thika Road 7, Nairobi","590.00","18.12","0.00","0.00","0.00","Ksh","Cash","23.10.2022 17:30","15.00","Finished"
"23.10.2022 16:15","Kivulini Meadows, Nairobi, Kenya","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","23.10.2022 16:27","2.00","Finished"
"23.10.2022 15:41","Ngong Road China Embrassy House, Ngong Rd, Nairobi, Nairobi","550.00","17.08","0.00","0.00","0.00","Ksh","Cash","23.10.2022 16:07","14.00","Finished"
"23.10.2022 14:20","Link Road, Nairobi","370.00","11.61","0.00","0.00","0.00","Ksh","Cash","23.10.2022 14:38","8.00","Finished"
"23.10.2022 13:47","Teachers' Quarters Road 201, Nairobi","280.00","8.78","0.00","0.00","0.00","Ksh","Cash","23.10.2022 14:09","5.00","Finished"
"23.10.2022 13:06","All Saints Cathedral Nairobi Kindergarten, Kenyatta Avenue, Nairobi","370.00","11.30","0.00","0.00","0.00","Ksh","Cash","23.10.2022 13:22","8.00","Finished"
